exp_id,year,month,state,district,department,scheme,budget_allocated,amount_spent,cumulative_rate,utilization_rate,project_count,pattern_type
231,2023,3,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,42289.73,0.0012,0.04,22,march_rush
232,2023,4,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,42289.73,0.0016,0.04,23,march_rush
233,2023,5,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,42289.73,0.0019,0.04,5,march_rush
234,2023,6,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,42289.73,0.0023,0.04,23,march_rush
235,2023,7,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,42289.73,0.0027,0.04,6,march_rush
236,2023,8,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,42289.73,0.0031,0.04,17,march_rush
237,2023,9,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,648879.23,0.0091,0.6,22,march_rush
238,2023,10,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,1727260.55,0.025,1.59,22,march_rush
239,2023,11,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,1727260.55,0.0409,1.59,20,march_rush
240,2023,12,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,108717968.46,1727260.55,0.0567,1.59,14,march_rush
241,2023,1,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,2433627.07,0.0538,5.38,21,normal
242,2023,2,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,2034559.47,0.0988,4.5,10,normal
243,2023,3,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,2152320.45,0.1464,4.76,20,normal
244,2023,4,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,1904374.36,0.1885,4.21,12,normal
245,2023,5,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,3575276.92,0.2676,7.91,8,normal
246,2023,6,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,1786056.64,0.3071,3.95,15,normal
247,2023,7,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,4167796.9,0.3993,9.22,6,normal
248,2023,8,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,2609297.04,0.457,5.77,11,normal
249,2023,9,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,0.0,0.457,0.0,15,normal
250,2023,10,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,3400400.56,0.5322,7.52,13,normal
251,2023,11,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,2047296.58,0.5775,4.53,9,normal
252,2023,12,Uttar Pradesh,Kanpur,Water Supply,JJM,45216475.09,0.0,0.5775,0.0,18,normal
253,2023,1,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.0012,0.12,13,flatline
254,2023,2,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.0024,0.12,23,flatline
255,2023,3,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.0037,0.12,24,flatline
256,2023,4,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.0049,0.12,20,flatline
257,2023,5,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.0061,0.12,4,flatline
258,2023,6,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.0073,0.12,21,flatline
259,2023,7,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.0086,0.12,13,flatline
260,2023,8,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.0098,0.12,7,flatline
261,2023,9,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,75441.59,0.011,0.12,8,flatline
262,2023,10,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,377843.83,0.0172,0.61,12,flatline
263,2023,11,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,831447.18,0.0307,1.35,7,flatline
264,2023,12,Uttar Pradesh,Kanpur,Social Welfare,PMAY,61606915.24,831447.18,0.0441,1.35,7,flatline
265,2023,1,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,2475353.77,0.0361,3.61,8,spending_spike
266,2023,2,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,2475353.77,0.0721,3.61,12,spending_spike
267,2023,3,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,2475353.77,0.1082,3.61,13,spending_spike
268,2023,4,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,2475353.77,0.1442,3.61,23,spending_spike
269,2023,5,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,2475353.77,0.1803,3.61,10,spending_spike
270,2023,6,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,2475353.77,0.2163,3.61,14,spending_spike
271,2023,7,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,10272718.14,0.366,14.96,10,spending_spike
272,2023,8,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,3589262.96,0.4182,5.23,24,spending_spike
273,2023,9,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,990141.51,0.4327,1.44,12,spending_spike
274,2023,10,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,0.0,0.4327,0.0,20,spending_spike
275,2023,11,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,0.0,0.4327,0.0,19,spending_spike
276,2023,12,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,68654400.33,0.0,0.4327,0.0,12,spending_spike
277,2023,1,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,1367076.37,0.0254,2.54,8,normal
278,2023,2,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,1608037.04,0.0553,2.99,21,normal
279,2023,3,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,1327285.92,0.0799,2.47,5,normal
280,2023,4,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,1036794.21,0.0992,1.93,15,normal
281,2023,5,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,2730570.36,0.1499,5.07,22,normal
282,2023,6,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,1321537.89,0.1744,2.45,21,normal
283,2023,7,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,610143.31,0.1858,1.13,8,normal
284,2023,8,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,2823217.85,0.2382,5.24,17,normal
285,2023,9,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,982654.15,0.2565,1.83,8,normal
286,2023,10,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,1083201.52,0.2766,2.01,5,normal
287,2023,11,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,0.0,0.2766,0.0,13,normal
288,2023,12,Uttar Pradesh,Kanpur,Urban Development,AMRUT,53836845.47,1439967.9,0.3033,2.67,15,normal
289,2023,1,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.0137,1.37,5,severe_underutil
290,2023,2,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.0274,1.37,15,severe_underutil
291,2023,3,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.0411,1.37,10,severe_underutil
292,2023,4,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.0548,1.37,11,severe_underutil
293,2023,5,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.0685,1.37,7,severe_underutil
294,2023,6,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.0822,1.37,15,severe_underutil
295,2023,7,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.0959,1.37,21,severe_underutil
296,2023,8,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.1096,1.37,17,severe_underutil
297,2023,9,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.1233,1.37,23,severe_underutil
298,2023,10,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.137,1.37,8,severe_underutil
299,2023,11,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.1507,1.37,11,severe_underutil
300,2023,12,Uttar Pradesh,Agra,Health,NHM,80618000.16,1104798.86,0.1644,1.37,9,severe_underutil
301,2023,1,Uttar Pradesh,Agra,Education,SSA,73143155.83,3632014.44,0.0497,4.97,19,normal
302,2023,2,Uttar Pradesh,Agra,Education,SSA,73143155.83,2263837.1,0.0806,3.1,11,normal
303,2023,3,Uttar Pradesh,Agra,Education,SSA,73143155.83,4653164.08,0.1442,6.36,10,normal
304,2023,4,Uttar Pradesh,Agra,Education,SSA,73143155.83,2224620.32,0.1746,3.04,18,normal
305,2023,5,Uttar Pradesh,Agra,Education,SSA,73143155.83,5583684.61,0.251,7.63,15,normal
306,2023,6,Uttar Pradesh,Agra,Education,SSA,73143155.83,3055370.94,0.2928,4.18,13,normal
307,2023,7,Uttar Pradesh,Agra,Education,SSA,73143155.83,3914409.73,0.3463,5.35,11,normal
308,2023,8,Uttar Pradesh,Agra,Education,SSA,73143155.83,3277548.21,0.3911,4.48,11,normal
309,2023,9,Uttar Pradesh,Agra,Education,SSA,73143155.83,0.0,0.3911,0.0,4,normal
310,2023,10,Uttar Pradesh,Agra,Education,SSA,73143155.83,6964495.49,0.4863,9.52,10,normal
311,2023,11,Uttar Pradesh,Agra,Education,SSA,73143155.83,0.0,0.4863,0.0,16,normal
312,2023,12,Uttar Pradesh,Agra,Education,SSA,73143155.83,4359925.69,0.5459,5.96,14,normal
313,2023,1,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.001,0.1,6,flatline
314,2023,2,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.002,0.1,12,flatline
315,2023,3,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.003,0.1,15,flatline
316,2023,4,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.004,0.1,24,flatline
317,2023,5,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.005,0.1,20,flatline
318,2023,6,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.006,0.1,16,flatline
319,2023,7,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.007,0.1,21,flatline
320,2023,8,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.008,0.1,14,flatline
321,2023,9,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,44865.77,0.009,0.1,4,flatline
322,2023,10,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,188630.48,0.0132,0.42,7,flatline
323,2023,11,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,404277.55,0.0222,0.9,12,flatline
324,2023,12,Uttar Pradesh,Agra,Agriculture,PMKSY,44811884.08,404277.55,0.0313,0.9,9,flatline
325,2023,1,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,85124.95,0.0009,0.09,12,march_rush
326,2023,2,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,85124.95,0.0017,0.09,5,march_rush
327,2023,3,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,85124.95,0.0026,0.09,7,march_rush
328,2023,4,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,85124.95,0.0035,0.09,23,march_rush
329,2023,5,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,85124.95,0.0043,0.09,17,march_rush
330,2023,6,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,85124.95,0.0052,0.09,15,march_rush
331,2023,7,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,85124.95,0.0061,0.09,14,march_rush
332,2023,8,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,85124.95,0.0069,0.09,17,march_rush
333,2023,9,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,2840339.88,0.0358,2.89,23,march_rush
334,2023,10,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,7738499.76,0.1145,7.87,20,march_rush
335,2023,11,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,7738499.76,0.1932,7.87,7,march_rush
336,2023,12,Uttar Pradesh,Agra,Infrastructure,PMGSY,98320984.33,7738499.76,0.2719,7.87,16,march_rush
337,2023,1,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,1381665.64,0.0308,3.08,14,normal
338,2023,2,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,1701635.39,0.0688,3.8,7,normal
339,2023,3,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,794236.18,0.0866,1.77,13,normal
340,2023,4,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,2594600.59,0.1445,5.79,20,normal
341,2023,5,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,936037.89,0.1654,2.09,13,normal
342,2023,6,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,1864230.81,0.207,4.16,17,normal
343,2023,7,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,1600944.29,0.2427,3.57,14,normal
344,2023,8,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,1352299.79,0.2729,3.02,16,normal
345,2023,9,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,556568.86,0.2854,1.24,13,normal
346,2023,10,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,383491.86,0.2939,0.86,21,normal
347,2023,11,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,3619789.04,0.3747,8.08,8,normal
348,2023,12,Uttar Pradesh,Agra,Water Supply,JJM,44794056.79,113613.21,0.3773,0.25,10,normal
349,2023,1,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.0012,0.12,16,flatline
350,2023,2,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.0024,0.12,9,flatline
351,2023,3,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.0036,0.12,23,flatline
352,2023,4,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.0048,0.12,22,flatline
353,2023,5,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.006,0.12,13,flatline
354,2023,6,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.0072,0.12,16,flatline
355,2023,7,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.0084,0.12,21,flatline
356,2023,8,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.0096,0.12,4,flatline
357,2023,9,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,65377.51,0.0108,0.12,13,flatline
358,2023,10,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,320715.77,0.0166,0.59,13,flatline
359,2023,11,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,703723.15,0.0295,1.29,10,flatline
360,2023,12,Uttar Pradesh,Agra,Social Welfare,PMAY,54663498.41,703723.15,0.0424,1.29,17,flatline
361,2023,1,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,2040329.55,0.0294,2.94,23,spending_spike
362,2023,2,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,2040329.55,0.0587,2.94,24,spending_spike
363,2023,3,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,2040329.55,0.0881,2.94,14,spending_spike
364,2023,4,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,2040329.55,0.1175,2.94,18,spending_spike
365,2023,5,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,2040329.55,0.1468,2.94,18,spending_spike
366,2023,6,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,2040329.55,0.1762,2.94,18,spending_spike
367,2023,7,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,8467367.61,0.298,12.19,10,spending_spike
368,2023,8,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,2958477.84,0.3406,4.26,20,spending_spike
369,2023,9,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,816131.82,0.3524,1.17,19,spending_spike
370,2023,10,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,0.0,0.3524,0.0,9,spending_spike
371,2023,11,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,0.0,0.3524,0.0,6,spending_spike
372,2023,12,Uttar Pradesh,Agra,Rural Development,MGNREGS,69486569.49,0.0,0.3524,0.0,13,spending_spike
373,2023,1,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,1105364.51,0.0229,2.29,6,healthy
374,2023,2,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,979530.42,0.0432,2.03,11,healthy
375,2023,3,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,1740389.76,0.0793,3.61,13,healthy
376,2023,4,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,2869073.06,0.1388,5.95,11,healthy
377,2023,5,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,4192149.44,0.2258,8.69,10,healthy
378,2023,6,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,5158756.73,0.3327,10.7,8,healthy
379,2023,7,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,5158756.73,0.4397,10.7,4,healthy
380,2023,8,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,4192149.44,0.5266,8.69,5,healthy
381,2023,9,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,2869073.06,0.5861,5.95,11,healthy
382,2023,10,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,1740389.76,0.6222,3.61,19,healthy
383,2023,11,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,979530.42,0.6425,2.03,23,healthy
384,2023,12,Uttar Pradesh,Agra,Urban Development,AMRUT,48222508.94,528177.54,0.6535,1.1,6,healthy
385,2023,1,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.0154,1.54,24,severe_underutil
386,2023,2,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.0308,1.54,22,severe_underutil
387,2023,3,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.0462,1.54,10,severe_underutil
388,2023,4,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.0615,1.54,16,severe_underutil
389,2023,5,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.0769,1.54,19,severe_underutil
390,2023,6,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.0923,1.54,16,severe_underutil
391,2023,7,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.1077,1.54,11,severe_underutil
392,2023,8,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.1231,1.54,8,severe_underutil
393,2023,9,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.1385,1.54,24,severe_underutil
394,2023,10,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.1539,1.54,4,severe_underutil
395,2023,11,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.1692,1.54,7,severe_underutil
396,2023,12,Uttar Pradesh,Ghaziabad,Health,NHM,71036989.24,1092922.46,0.1846,1.54,17,severe_underutil
397,2023,1,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0015,0.15,5,flatline
398,2023,2,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0029,0.15,21,flatline
399,2023,3,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0044,0.15,11,flatline
400,2023,4,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0059,0.15,7,flatline
401,2023,5,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0073,0.15,18,flatline
402,2023,6,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0088,0.15,8,flatline
403,2023,7,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0103,0.15,18,flatline
404,2023,8,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0118,0.15,20,flatline
405,2023,9,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,86091.05,0.0132,0.15,21,flatline
406,2023,10,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,506965.43,0.0219,0.87,23,flatline
407,2023,11,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,1138277.0,0.0413,1.94,14,flatline
408,2023,12,Uttar Pradesh,Ghaziabad,Education,SSA,58601749.83,1138277.0,0.0607,1.94,18,flatline
409,2023,1,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.0018,0.18,20,flatline
410,2023,2,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.0036,0.18,17,flatline
411,2023,3,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.0054,0.18,21,flatline
412,2023,4,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.0072,0.18,18,flatline
413,2023,5,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.009,0.18,9,flatline
414,2023,6,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.0107,0.18,19,flatline
415,2023,7,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.0125,0.18,18,flatline
416,2023,8,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.0143,0.18,12,flatline
417,2023,9,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,88854.39,0.0161,0.18,11,flatline
418,2023,10,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,626088.0,0.0287,1.26,24,flatline
419,2023,11,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,1431938.42,0.0576,2.89,12,flatline
420,2023,12,Uttar Pradesh,Ghaziabad,Agriculture,PMKSY,49622193.45,1431938.42,0.0864,2.89,20,flatline
421,2023,1,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,42048.8,0.0004,0.04,11,march_rush
422,2023,2,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,42048.8,0.0009,0.04,12,march_rush
423,2023,3,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,42048.8,0.0013,0.04,18,march_rush
424,2023,4,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,42048.8,0.0018,0.04,6,march_rush
425,2023,5,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,42048.8,0.0022,0.04,13,march_rush
426,2023,6,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,42048.8,0.0026,0.04,11,march_rush
427,2023,7,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,42048.8,0.0031,0.04,12,march_rush
428,2023,8,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,42048.8,0.0035,0.04,14,march_rush
429,2023,9,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,726333.1,0.0111,0.76,14,march_rush
430,2023,10,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,1942838.52,0.0315,2.03,21,march_rush
431,2023,11,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,1942838.52,0.0518,2.03,6,march_rush
432,2023,12,Uttar Pradesh,Ghaziabad,Infrastructure,PMGSY,95556394.09,1942838.52,0.0721,2.03,8,march_rush
433,2023,1,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.0016,0.16,8,flatline
434,2023,2,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.0032,0.16,10,flatline
435,2023,3,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.0048,0.16,6,flatline
436,2023,4,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.0064,0.16,17,flatline
437,2023,5,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.008,0.16,17,flatline
438,2023,6,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.0096,0.16,14,flatline
439,2023,7,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.0113,0.16,21,flatline
440,2023,8,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.0129,0.16,18,flatline
441,2023,9,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,57574.67,0.0145,0.16,17,flatline
442,2023,10,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,367788.13,0.0247,1.03,5,flatline
443,2023,11,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,833108.33,0.048,2.33,10,flatline
444,2023,12,Uttar Pradesh,Ghaziabad,Water Supply,JJM,35809967.9,833108.33,0.0713,2.33,17,flatline
445,2023,1,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0005,0.05,22,flatline
446,2023,2,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0009,0.05,4,flatline
447,2023,3,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0014,0.05,22,flatline
448,2023,4,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0019,0.05,16,flatline
449,2023,5,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0024,0.05,19,flatline
450,2023,6,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0028,0.05,4,flatline
451,2023,7,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0033,0.05,15,flatline
452,2023,8,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0038,0.05,13,flatline
453,2023,9,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,25621.09,0.0043,0.05,16,flatline
454,2023,10,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,59019.57,0.0053,0.11,17,flatline
455,2023,11,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,109117.3,0.0074,0.2,21,flatline
456,2023,12,Uttar Pradesh,Ghaziabad,Social Welfare,PMAY,54143210.45,109117.3,0.0094,0.2,21,flatline
457,2023,1,Uttar Pradesh,Ghaziabad,Rural Development,MGNREGS,69757468.88,1541510.28,0.0221,2.21,11,spending_spike
458,2023,2,Uttar Pradesh,Ghaziabad,Rural Development,MGNREGS,69757468.88,1541510.28,0.0442,2.21,19,spending_spike
